name/first,name/last,natural(4),age
Rosalie,Lawson,4,47
Frank,Lowe,3,22
Ian,Harrison,3,62
Nathan,McLaughlin,4,26
Ellen,Olson,3,64
Charles,Dean,2,54
Carlos,Jacobs,2,21
Herbert,Garcia,0,64
Daisy,Lawson,4,33
Franklin,Mendoza,2,34
Birdie,Vega,4,24
Sue,Nunez,4,57
Andrew,Garner,3,40
Bess,Shaw,1,20
Adelaide,Bush,0,49
Leroy,Leonard,0,48
Lucille,Moss,4,40
Virgie,Greene,3,33
Alvin,Carlson,0,55
Beulah,Moody,1,52
Randy,Weber,2,23
Dorothy,Turner,4,53
George,Hudson,0,29
Esther,Padilla,4,36
Vincent,Vega,1,26
Fannie,Estrada,0,45
Bernice,Padilla,0,36
Rosalie,Allen,4,21
Jesus,Collier,0,57
Bess,Foster,1,31
Jordan,Sims,4,30
Mildred,Walton,3,23
Leo,Hunt,1,56
Jim,Parker,2,50
Henry,Moody,3,30
Lina,Patton,2,34
Mitchell,Padilla,4,61
Belle,Cobb,1,18
Addie,Rodriguez,3,54
Leroy,Roberson,3,50
Scott,Griffith,1,28
George,Higgins,2,37
Dean,West,1,47
Tommy,Taylor,0,61
Birdie,Mills,2,30
Gilbert,Hardy,2,35
Virgie,Shaw,1,44
Clayton,Neal,1,31
Estelle,Lindsey,2,45
Lily,Robertson,2,31
Mabelle,Adams,4,40
Matthew,Powers,4,34
Anne,Ingram,0,51
Anne,Hopkins,4,43
Theodore,Boone,1,26
Cecelia,Franklin,4,27
Cecilia,Harvey,3,45
Warren,Gilbert,4,65
Trevor,Pope,4,61
Eunice,Woods,3,37
Bryan,Bishop,2,24
Noah,Leonard,0,19
Oscar,Chapman,1,45
Ella,Horton,0,26
Flora,Hampton,2,36
Lillian,Griffin,4,56
Wesley,Baker,0,57
Franklin,Flowers,0,62
Rodney,Stephens,2,35
Carolyn,Guzman,3,31
Justin,Figueroa,2,29
Timothy,Lane,2,41
Carl,Simon,2,21
Sue,Boone,2,64
Amanda,Rodgers,2,19
Shawn,Wise,1,27
Chad,Sutton,3,48
Ruby,Cunningham,4,35
Ida,Rhodes,2,20
Nell,Lopez,0,45
Duane,George,0,38
Phoebe,Aguilar,2,32
Nellie,McGee,0,47
Irene,Carr,0,18
Isaac,Dean,3,32
Olivia,Craig,1,40
Isabelle,Perkins,0,37
Janie,Jones,0,56
Milton,Hill,3,34
Bettie,Craig,3,41
Emma,Rodriguez,2,50
Stella,Gomez,0,40
Lucile,Ruiz,4,43
Eugene,Pearson,4,43
Douglas,Jones,0,48
Virgie,Guzman,3,26
Henry,Carter,0,53
Theodore,Fernandez,0,55
Harriett,Roberson,4,52
Adelaide,Young,3,47
Lola,Quinn,0,46
Robert,Becker,1,52
Tillie,Larson,1,61
Laura,Maldonado,3,35
Phoebe,Neal,3,42
Vernon,Lucas,4,64
Elsie,Cook,0,61
Gene,Collier,3,54
Lucy,Alvarado,3,23
Earl,Guerrero,3,42
Warren,Gomez,4,58
Rosa,George,3,64
Anne,Delgado,3,60
Grace,Cole,0,45
Jesse,Pittman,4,59
Ernest,Brooks,0,41
Kenneth,Bryant,1,55
Kevin,Fletcher,1,26
Esther,Richards,0,45
Andre,Newton,4,45
Dennis,Perry,1,54
Alan,Fuller,1,33
Curtis,Steele,3,30
Roxie,Wolfe,3,55
Abbie,Olson,1,18
Mike,Henderson,3,38
Marian,Ortiz,1,54
Addie,Salazar,3,57
Matthew,Goodwin,4,25
Ora,Flores,0,65
Donald,Fernandez,3,43
Maude,Hawkins,3,21
Tony,Fuller,3,65
Leona,Pierce,1,39
Connor,Wood,2,42
Abbie,Paul,3,61
Etta,Buchanan,1,21
Katie,Graham,2,26
Lucille,Douglas,3,48
Christine,Shaw,0,52
Bessie,Dawson,4,39
Rosie,Maldonado,1,33
Maurice,Gibson,4,20
Gregory,Perkins,2,30
Bill,Fuller,1,61
Mathilda,Ryan,4,56
Julia,Garrett,2,31
Manuel,Anderson,2,34
Cora,Stephens,1,35
Francis,Phillips,0,29
Bess,Welch,2,56
Jimmy,Christensen,2,30
Celia,Silva,1,64
Rebecca,Fox,3,29
Brian,Hicks,0,19
Catherine,Underwood,3,18
Mayme,Barrett,0,44
Joseph,Hodges,2,24
Scott,Lucas,3,61
Hunter,Brock,2,63
Kevin,Keller,2,42
Larry,Hammond,3,27
Bernice,Long,1,61
Harvey,Hale,1,32
Caleb,Davis,2,19
Susan,Dunn,2,60
Hilda,Adkins,1,22
Joseph,Sullivan,4,39
Amelia,Nguyen,1,27
Rosie,Lindsey,3,53
Amy,Harris,2,43
Jesus,Young,3,48
Connor,Taylor,0,46
Delia,Nelson,3,46
Maude,Ball,4,43
Lilly,Weber,0,30
Randall,Harmon,3,36
Keith,Lowe,4,19
Emilie,Greene,2,38
Noah,Lowe,2,34
Nellie,Cooper,3,56
Willie,Cain,0,45
Stanley,Wright,3,30
Jonathan,Barnes,4,62
Louis,Potter,4,61
Myrtie,Guzman,2,63
Claudia,Mathis,1,21
Grace,Norton,3,37
Tommy,Thomas,4,38
Iva,Brooks,1,51
Todd,Jordan,1,47
Barbara,Jensen,3,30
Phoebe,Allen,2,27
Vincent,Douglas,4,20
Genevieve,Brock,4,54
Phoebe,Keller,4,48
Terry,Pratt,2,59
Myrtle,Wheeler,0,32
Dean,Duncan,4,29
Zachary,Reese,3,60
Randall,Paul,2,55
Cordelia,Patrick,2,65
Theodore,Cannon,1,47
Dean,Hoffman,1,27
Alberta,Graves,1,62
Anthony,Vega,0,61
Sophie,Reyes,1,61
Adelaide,Jacobs,4,25
Eva,Pena,3,50
Jordan,Waters,2,32
Tillie,Jackson,0,19
Jeff,Munoz,0,54
Mario,Cortez,0,28
Ann,Murphy,4,32
Bessie,Sharp,3,18
Mamie,Peters,4,29
Rosa,Watson,3,42
Lucile,Pittman,1,46
Johnny,James,1,50
Evan,Gibbs,3,59
Craig,Strickland,4,33
Ada,Barrett,1,40
Lucille,Jones,0,19
Andrew,Wong,3,36
Norman,Wagner,1,28
Wayne,Brady,4,54
Clara,Mann,3,62
Theodore,Lindsey,4,65
Micheal,Roberson,1,41
Gertrude,Tucker,2,51
Nathaniel,Howard,4,52
Steven,Marshall,0,33
Lloyd,Lopez,3,51
Catherine,Zimmerman,0,46
Genevieve,Romero,0,41
Beulah,Sanchez,3,25
Caleb,West,0,18
Lena,Soto,3,48
Lottie,Miller,4,32
Ricardo,Townsend,0,64
Lora,Gross,4,19
Evelyn,Hart,3,46
Jose,Hayes,3,61
Ollie,Pierce,1,43
Ronald,Norman,1,52
Robert,Dixon,3,51
Maggie,Baldwin,2,46
Julian,Munoz,2,36
Roger,Bass,3,18
Rose,Brewer,1,43
Hilda,Richardson,0,40
Jimmy,Bryant,1,40
Sam,Christensen,3,22
Sean,Gordon,3,48
Pauline,Black,3,51
Carlos,Reyes,2,24
Todd,Drake,3,56
Ernest,Watkins,0,43
Lucille,Flores,4,39
Calvin,Roberson,1,35
Floyd,Reynolds,0,18
Clarence,Sanders,2,36
Bobby,Knight,3,33
Marion,Larson,2,40
Lulu,Gregory,4,40
Mike,Cook,1,33
Isaac,Boone,4,64
Adele,Ford,4,25
Billy,Harrington,2,34
Katie,McCarthy,0,26
Terry,Lopez,1,27
Nina,Nichols,2,28
Ann,Jacobs,4,52
Rosalie,Carlson,3,63
Seth,Myers,3,28
Lettie,Castro,3,22
Lee,Jefferson,0,53
Leo,McCoy,3,46
Clara,Fuller,2,62
Gilbert,Bryan,2,48
Logan,Cross,0,37
Esther,Strickland,2,26
Jeremy,Rhodes,1,51
Keith,Willis,2,37
Charles,Hicks,2,25
Jon,McGuire,4,35
Brian,Ross,3,19
Maggie,Cross,2,63
Lulu,Boyd,3,26
Effie,Jensen,2,45
Cornelia,Carr,1,51
Mario,Thomas,0,48
Nell,Bell,4,39
Paul,Simmons,0,18
Gavin,Hines,0,53
Rachel,Diaz,3,21
Ian,Moran,2,65
Cameron,Diaz,1,50
Genevieve,Buchanan,0,62
Pearl,Walsh,2,26
Olga,Cruz,3,49
Harry,Perez,0,53
Floyd,Tran,0,37
Lura,Curtis,4,18
Steven,Erickson,0,28
Marian,Obrien,2,65
Myrtie,Wagner,2,20
Janie,Jackson,2,58
Matthew,Bryant,3,51
Jason,Clark,1,28
Ida,Zimmerman,2,19
Ricky,Alvarado,3,29
Lou,Santos,1,35
Myra,Murphy,3,26
Alvin,Evans,0,34
Randall,Erickson,1,22
Adele,Steele,3,34
Gregory,Ryan,0,38
Edith,Green,3,19
Howard,Guerrero,3,48
Birdie,Osborne,4,39
Sophia,Robinson,2,61
Lina,Sutton,4,62
Josephine,Webb,0,50
Garrett,Gibson,2,29
Leila,Torres,4,23
Isabella,Obrien,4,54
Floyd,Silva,1,29
Jessie,Brock,3,59
Mario,Powell,0,35
Mitchell,Farmer,0,50
Lelia,Singleton,4,18
Daisy,Bush,4,38
Katie,Gibson,0,58
Dustin,Hogan,1,40
Cody,Flowers,4,56
Sarah,Hawkins,1,57
Edgar,Matthews,2,37
Peter,Shaw,1,41
Richard,Barnett,4,23
Jeremy,Woods,4,60
Clarence,Horton,3,26
Violet,Huff,3,42
Rebecca,Richardson,1,55
Ivan,Wong,4,60
Howard,Bell,1,61
Leila,Gregory,2,62
Mark,Padilla,2,25
Arthur,Silva,1,42
Ricardo,Howard,3,31
Jennie,Cummings,3,50
Eleanor,Sims,4,28
Ivan,Garza,2,52
Jessie,Black,1,27
Donald,Walton,2,46
Derek,Lambert,4,61
Timothy,Fletcher,2,46
Lucinda,Sullivan,2,28
Estelle,Gregory,2,64
Sallie,Wright,4,27
Jorge,Sandoval,4,39
Leila,Johnston,1,40
Cornelia,Gill,3,18
Lewis,Wong,0,50
Lela,Webster,0,55
Lettie,Jordan,3,63
Sadie,Phelps,0,38
Brent,Reynolds,1,24
Hannah,Stone,4,47
Minnie,Klein,3,33
Eliza,Davidson,3,55
Bobby,Townsend,4,19
Chad,Bowers,4,58
Gertrude,Carr,2,62
Scott,Vega,1,52
Emilie,Valdez,3,64
Marcus,Francis,3,52
Stephen,Santos,1,52
Brett,Ward,0,25
Dollie,Freeman,0,21
Millie,Poole,0,23
Nannie,Porter,1,48
Myra,Hill,4,43
Craig,Price,2,46
Ruby,Allen,3,50
Lenora,Bennett,3,23
Kyle,Norman,2,25
Mark,Barker,0,57
Scott,Greer,3,27
Matthew,Wong,1,31
Sean,Hansen,1,62
Mabel,May,0,45
Brian,Harmon,2,30
Marvin,Young,1,29
Ida,Neal,4,41
Max,Lynch,3,47
Willie,Hayes,3,41
Warren,Nunez,3,33
Eva,Rodriquez,2,62
Adrian,Bryant,4,44
Elnora,Myers,0,54
Michael,Dixon,2,47
Lou,Hines,3,34
Claudia,Gross,4,24
Vera,Bush,3,59
Henrietta,Hayes,3,36
Derek,Duncan,4,42
Blanche,Lopez,2,31
Winifred,Russell,0,65
Pauline,Sutton,0,51
Dale,Hudson,4,18
Charlie,Black,1,52
Amy,Ball,4,62
Jeffrey,Simmons,1,24
Fannie,Robinson,1,62
David,Lopez,1,45
Antonio,Roberson,3,20
Theodore,Stewart,2,37
Rosa,Rios,4,65
Marie,Chambers,4,64
Melvin,Sims,2,41
Howard,Thompson,3,28
Nannie,Nichols,2,61
Cecilia,McBride,2,34
Ernest,Stewart,3,38
Lydia,Peterson,2,40
Alma,Carter,2,35
Melvin,Chavez,4,47
Elva,Castro,0,27
Polly,Norman,3,29
Mabelle,Morgan,1,38
Arthur,Rowe,3,45
Bruce,Freeman,1,40
Minerva,Holt,4,33
Marc,Thompson,1,56
Bill,Caldwell,1,57
Ruth,Logan,1,41
Nannie,Wood,4,36
Lydia,Medina,4,35
Shane,Weber,4,65
Willie,Williams,2,51
Irene,Williamson,4,20
Ruby,Wallace,4,30
Kevin,Mack,1,53
Pearl,Joseph,0,47
Millie,Lowe,0,58
Edgar,Castro,2,37
Adele,Ramirez,2,24
Cameron,Cannon,0,26
Ricardo,Parsons,2,61
Nellie,Patton,3,60
Todd,Parsons,4,22
Lucinda,Watson,3,20
Lida,Castillo,4,22
Alan,Beck,2,49
Alma,Lee,2,20
Vincent,Jackson,0,64
Max,Powell,3,35
Alejandro,Lindsey,0,38
Ivan,Olson,2,24
Elizabeth,Park,2,42
Violet,Little,4,34
Alvin,Perkins,3,22
Myrtle,Ward,3,62
Fanny,Butler,0,33
Olivia,Jordan,3,27
Myra,Murray,0,61
Hallie,George,2,37
Marie,Higgins,1,35
Richard,Chavez,4,42
Lucy,Conner,0,48
Allen,Howard,0,63
Johnny,Bowman,2,18
Edgar,Owen,4,61
Nathan,Herrera,0,21
Brent,McKenzie,4,28
Cecelia,Schwartz,2,24
Antonio,Herrera,2,25
Mike,Hudson,3,47
Lloyd,Scott,1,32
Tom,Bryan,3,59
Cody,Lowe,3,56
Margaret,Hale,0,30
Clarence,Schmidt,3,64
Dorothy,Cross,0,62
Ina,Jefferson,0,55
Derrick,Vasquez,3,51
Craig,Hunter,2,61
Virginia,Pierce,4,35
Sam,Christensen,1,41
Edith,Lewis,1,47
Willie,Gill,2,59
Adeline,Harrison,1,64
Howard,Anderson,1,28
Seth,Butler,1,60
Ernest,Mann,0,37
Connor,Martinez,0,22
Cameron,Peterson,0,18
Floyd,Love,4,40
Alejandro,Rodgers,2,62
Wayne,Nelson,2,23
Winnie,Bass,4,61
Laura,Garner,4,22
Francis,Becker,4,63
William,Foster,2,60
Angel,Kelley,0,20
Adele,Patton,2,29
Josie,Vaughn,4,22
Maude,Young,4,25
Inez,Torres,1,20
Glenn,Rogers,3,38
Mitchell,Dawson,0,56
Martha,Underwood,0,30
Matilda,Fleming,2,53
Irene,Spencer,1,24
Carrie,Gibson,0,30
Duane,Doyle,0,22
Barry,King,2,53
Frederick,Arnold,3,37
Harriett,Ball,4,40
Verna,Hoffman,2,23
Carl,Holloway,1,23
Austin,Vega,0,59
Sara,Scott,3,20
Isabelle,Stephens,1,51
Larry,Walters,3,59
Glen,Arnold,4,20
Albert,Payne,3,61
Willie,Bishop,0,19
Susie,McCoy,1,36
Bertie,Vargas,4,21
Mable,Strickland,0,57
Sylvia,Hernandez,2,47
Laura,Dixon,0,50
Kathryn,Garcia,2,51
Rosie,Larson,4,22
Flora,Crawford,2,46
Maggie,Greer,3,37
Estella,Cooper,2,51
Ola,Owen,4,43
Todd,Moss,4,53
Eugenia,Moore,3,35
Devin,Mendoza,3,51
Helen,Schultz,3,21
Todd,Snyder,4,26
Marian,Glover,1,30
Harold,Houston,2,34
Della,Erickson,2,38
Benjamin,Glover,0,56
Augusta,Huff,2,24
Marie,Barber,1,48
Craig,Garner,0,35
Calvin,Adkins,3,24
Genevieve,Sherman,3,43
Phillip,Rhodes,1,37
Kevin,Pearson,1,53
Lois,Cobb,2,43
Dean,Mathis,1,64
Derrick,Fields,2,41
Fanny,Malone,3,63
Ora,Obrien,3,62
Owen,Lambert,2,24
Julian,Palmer,4,65
Sylvia,Aguilar,2,63
Edna,Larson,2,45
Sadie,Soto,3,55
Olive,Goodwin,3,65
Harriett,Webb,0,23
Devin,Watkins,4,59
Edwin,Watts,4,39
Bryan,Lee,3,64
Mina,Jackson,4,19
Katie,White,2,51
Frederick,Smith,2,45
Micheal,Bishop,1,49
Leroy,Robbins,2,60
Nina,Morton,0,22
Phillip,Terry,1,48
Billy,Curry,2,54
Ina,Cortez,0,42
Jeff,Romero,4,23
Corey,Maxwell,1,28
Victor,Lloyd,0,61
Shawn,Osborne,4,41
Virginia,Ray,3,30
Maria,Lawrence,0,18
Steven,Wise,4,63
Blake,Carter,3,45
Luke,Neal,1,53
Jerry,Ramsey,4,37
Ola,Holland,0,50
Annie,Chandler,4,21
Addie,Newton,1,21
Clara,McLaughlin,2,48
Olive,Oliver,3,32
Maurice,Powell,1,65
Melvin,Garner,2,55
Keith,Higgins,1,41
Lora,Fletcher,1,42
Phillip,Ball,3,39
Carl,Hopkins,3,30
Julia,McKinney,1,48
Flora,Welch,2,44
Lawrence,Dawson,4,49
Sophie,Mack,3,35
Jared,Buchanan,3,29
Hunter,Zimmerman,0,39
Benjamin,Cooper,1,46
Billy,Smith,0,51
Edward,Hart,3,36
Howard,Day,1,63
Johanna,Hogan,4,62
Travis,Lane,1,18
Steven,Fields,4,23
Dennis,Estrada,1,36
Marcus,Hart,0,49
Hannah,Perkins,1,61
Samuel,Armstrong,2,65
Rena,Baldwin,2,56
Brandon,Frank,0,40
Cordelia,Castillo,4,42
Vincent,May,0,51
Rose,Spencer,1,60
Leon,Pearson,0,20
Eleanor,Leonard,3,34
Alberta,Reeves,3,57
Tony,Holmes,0,45
Kate,Ruiz,2,18
Mable,Banks,4,65
William,Bowen,2,54
William,Martinez,2,32
Leona,Ortiz,0,20
Carolyn,Harper,1,27
Cameron,Armstrong,2,45
Gerald,Larson,3,18
Henrietta,Mason,0,47
Lilly,McCormick,2,24
Austin,Baldwin,1,27
Lucille,Moreno,3,22
Lillian,Morgan,0,21
Cole,Berry,2,35
Ada,Stokes,3,63
Pearl,Daniels,0,27
Anthony,Cohen,0,46
Ruth,McDonald,4,32
Eliza,Higgins,1,19
Rosetta,Chandler,2,50
Leona,McDonald,0,37
Herbert,Tucker,3,64
Max,Bryan,4,31
Erik,Wise,3,24
James,Sullivan,1,24
Brian,Ingram,4,33
Jeanette,Reed,2,49
Gertrude,Estrada,1,42
Nancy,Jennings,1,52
Rosetta,Flowers,2,23
Lura,Scott,2,22
Lola,Rivera,0,48
Kevin,Chavez,0,33
Jeff,Morris,1,29
Jennie,Brown,0,21
Lucinda,Russell,4,34
Noah,Butler,4,35
Chris,Kim,1,64
Ellen,Wade,3,49
Alejandro,Valdez,1,37
Abbie,Wells,0,38
Christopher,Garza,1,28
Brett,West,2,21
Sarah,Lynch,0,34
Claudia,Vaughn,0,22
Rose,Figueroa,2,28
Bettie,Ballard,0,54
Isabelle,Miles,0,34
Edna,Cole,3,30
Vincent,Cannon,3,40
Jon,Salazar,0,36
Brian,Hubbard,0,40
Gregory,Porter,2,60
Ethan,Marshall,4,65
Anne,Bush,0,36
Beatrice,Jones,4,43
Kathryn,Johnston,0,39
Mabel,Holland,0,18
Rosa,Bryant,2,37
Janie,Rodriquez,3,19
Carolyn,Vaughn,4,34
Derek,Fleming,3,41
Frances,Salazar,0,43
Vincent,Freeman,3,43
Myrtie,Lawson,4,27
Mike,Oliver,2,32
Antonio,Hines,0,27
Steve,Welch,1,64
Sue,Hansen,4,52
Craig,Marsh,3,54
Philip,Craig,1,33
Louisa,Harper,3,28
Owen,Kim,3,50
Nellie,Morales,3,53
Helena,Bates,4,59
Virgie,Barnett,0,33
Millie,Harris,4,58
Harry,Cole,4,63
Jason,Sanders,4,56
Randy,Davidson,1,56
Caleb,Bell,1,22
Blake,Hogan,2,27
Mike,Mendoza,3,38
Wayne,Schmidt,0,53
Jordan,Moss,4,22
Cody,Phelps,2,38
Caroline,Walton,4,51
Mattie,Owens,4,34
Maude,Cook,4,55
Edgar,Hunter,0,26
Jorge,Wheeler,1,43
Iva,Wolfe,2,20
Addie,Newman,0,19
Millie,West,2,29
Harry,Morales,2,28
Evan,Allen,0,49
Ethel,Bailey,3,56
Brandon,Chambers,0,56
Angel,Hudson,2,21
Genevieve,Hopkins,3,34
Gertrude,Pratt,1,34
Julia,Chandler,4,65
Beulah,Fowler,1,54
Isaiah,Reese,4,45
Maud,Mann,2,21
Cole,Rose,3,39
Isaac,Fowler,1,20
Stanley,Rodgers,2,42
Lou,Abbott,1,55
Vincent,Campbell,3,52
Lena,Hammond,0,43
Ellen,Pearson,2,62
Lilly,Park,4,23
Charlotte,Curtis,4,42
Cameron,Parks,3,25
Francis,Keller,1,50
Seth,Murray,2,31
Joseph,Sullivan,2,65
Tom,Benson,0,60
Elijah,Farmer,1,36
Helena,McCoy,0,49
Leroy,Moss,2,40
Mae,Conner,3,22
Chester,Schwartz,0,41
Hester,Riley,2,58
Marc,Hardy,1,32
Myra,Owens,1,65
Carl,Soto,2,47
Francis,Walsh,4,49
Douglas,Henderson,1,64
Tony,Riley,0,21
Melvin,Hale,2,23
Dora,Hamilton,4,27
Delia,Fisher,3,44
Claudia,Parks,3,25
Dylan,Parks,4,18
Nellie,Stevenson,2,44
Albert,Brady,2,39
Adelaide,Riley,1,42
Bertie,Holmes,0,24
Nannie,Palmer,3,62
Marie,Conner,3,26
John,Nash,1,43
May,Peters,3,39
Mathilda,Clark,2,28
Myra,Phelps,3,37
Carrie,Thomas,3,43
Leonard,Owen,4,59
Rhoda,Chandler,0,23
Maggie,Chambers,3,20
Mason,Glover,3,39
Belle,Bowen,4,25
Olga,Nunez,0,53
Eva,Cole,4,35
Tom,Glover,2,49
Vernon,Nunez,0,36
Lucille,Moody,1,28
Todd,Horton,3,56
Jay,Rice,2,48
Elijah,Bradley,2,58
Cameron,Harrison,4,32
Kyle,Chambers,4,52
Jordan,Howell,4,55
Seth,Todd,3,53
Dominic,Patton,4,60
Connor,Luna,0,45
Mamie,Moss,2,37
Isabelle,Shelton,4,55
Erik,Brady,2,19
Janie,Schultz,4,22
Etta,Harris,4,52
Brian,Price,1,29
Johanna,May,4,52
Lillian,Conner,4,33
Anne,Schneider,3,40
Derek,Norman,4,47
Nellie,Poole,3,45
Sylvia,Lawrence,2,25
Steve,Montgomery,2,58
Max,Warner,2,36
Evan,Jennings,1,35
Emilie,Reyes,1,61
Sophia,Vasquez,3,55
Antonio,Grant,1,51
Harold,Pratt,2,36
Lena,Hudson,3,19
Lucy,Ross,3,47
Gordon,Watson,3,28
Tommy,Ramirez,2,47
Carrie,Keller,1,41
Albert,Adkins,1,33
Hulda,Clark,3,44
Lucinda,Flowers,0,64
Erik,Wright,0,22
Jim,Price,0,43
Dollie,Jenkins,0,39
Ronald,Pearson,4,59
Lulu,Santos,4,58
Della,Day,3,47
Jorge,Wade,4,19
Sam,Hansen,3,26
Leonard,Fletcher,3,54
Ella,McGuire,2,51
Gordon,Leonard,0,24
Fannie,Perez,0,61
Lucille,Wise,1,65
Rebecca,Goodman,4,39
Samuel,Peters,1,47
Ronald,Richardson,1,19
Delia,Daniels,4,23
Jesus,Gordon,0,48
Ethel,Munoz,4,58
Sam,Williamson,4,65
Gilbert,Schmidt,1,32
Jacob,Perry,3,26
Oscar,Reed,2,39
Margaret,Rogers,0,24
Ollie,Daniels,3,26
Genevieve,Grant,0,56
Addie,Chapman,2,45
Viola,Day,0,60
Leonard,Spencer,4,41
Leonard,Adkins,2,55
Cody,Barnett,1,37
Noah,Cooper,4,53
Zachary,Lane,2,26
Hallie,Baker,1,33
Marion,Barber,2,51
Christina,Norris,3,54
Sophia,Wallace,4,65
George,Ball,4,65
Louise,Marshall,3,27
Edgar,Vargas,0,55
Craig,Carr,2,25
Edward,Lane,3,27
Ada,Butler,2,21
Ricardo,Reid,3,52
Lillie,Neal,1,54
Hulda,Love,3,61
Frances,Ellis,0,39
Lee,Dixon,3,22
Alice,Anderson,3,50
Winifred,Hodges,3,61
Laura,Rowe,3,18
Blanche,Murray,2,20
Lawrence,Tucker,4,18
Jerry,Floyd,4,55
Joshua,Sharp,4,44
Antonio,Pena,4,22
Francisco,Pope,0,24
Ivan,Spencer,4,37
Carlos,Jordan,2,24
Rosetta,Jenkins,3,29
Louisa,White,4,56
Roger,Hayes,4,23
Mabel,Love,3,24
Leroy,Martin,2,44
Lola,Adkins,3,37
Katie,Gill,2,42
Harriett,Mitchell,1,34
Susan,Morgan,0,28
Eula,Tucker,2,53
Isaiah,Reed,0,42
Katie,Paul,4,31
Patrick,Warren,1,41
Marguerite,Zimmerman,0,63
Mina,Payne,1,36
Antonio,Ford,0,44
Callie,Arnold,1,43
Dominic,Carroll,4,23
Cory,Franklin,0,39
Phillip,Chandler,2,56
Caleb,Fowler,4,45
Ricardo,Romero,1,25
Alvin,Caldwell,4,37
Inez,Reid,1,21
Hunter,Campbell,4,46
Jeremiah,Tate,1,31
Mitchell,Chandler,1,46
Leroy,Atkins,2,52
Cole,Sparks,3,21
Larry,Taylor,4,36
Jorge,Meyer,0,38
Eugene,Estrada,2,63
Daisy,Fernandez,1,48
Eleanor,Brooks,1,39
Alejandro,Harrington,2,47
Ronnie,Reeves,1,55
Esther,Love,0,55
Jorge,Harper,0,49
Nell,Owen,0,57
Daisy,Harper,2,38
Timothy,Castro,2,30
Matthew,Norman,0,48
Margaret,Pope,2,47
Delia,Adkins,1,34
Bessie,Poole,4,21
Lora,Vargas,2,19
Benjamin,Fields,0,22
Susan,Myers,3,58
Michael,Bowers,3,52
Harry,Rodriquez,4,20
Flora,Matthews,3,26
Florence,Dean,2,35
Bertie,Perez,0,63
Lily,Ray,1,58
Lelia,Williamson,1,59
Sara,Chambers,3,20
Brent,Adams,3,21
Landon,Pierce,4,22
Jayden,Todd,0,59
Alvin,Holloway,3,53
Cody,Bradley,3,64
Leah,Butler,1,18
Dean,Day,1,25
Abbie,Reeves,4,39
Lizzie,Harper,4,20
Dean,Beck,4,58
Allie,Moran,4,41
Verna,Obrien,3,31
Jack,Bowen,4,62
Brent,Cohen,4,48
Juan,Rogers,3,23
Ethel,Bridges,3,41
Nora,Marsh,1,19
Maurice,Gray,1,27
Brett,Lambert,2,53
Todd,Patrick,4,42
Cornelia,Torres,2,25
Rebecca,Barker,0,22
Mathilda,Reed,3,38
Don,Hines,0,51
Elijah,Lee,1,51
Flora,Lawrence,0,51
Lelia,Massey,2,38
Larry,Buchanan,2,24
Leo,Bryant,2,25
Gene,Griffin,0,37
Alta,Fox,3,48
Philip,Higgins,0,46
Hunter,Roberts,0,56
Mae,Richards,1,62
Billy,Ortiz,2,59
Bradley,Huff,1,30
Alexander,Cortez,2,51
Lula,Brooks,3,53
Dale,Bridges,1,45
Nannie,Osborne,2,32
Rosa,Harvey,1,44
Leroy,Norton,3,39
Leila,Castillo,1,30
Lina,Jennings,3,60
Della,Greene,2,33
Cole,Phelps,3,47
Myra,Duncan,4,28
Nell,Lindsey,2,21
Lilly,Perry,4,24
Helen,Beck,3,44
Esther,Rodriguez,4,26
Lettie,Reed,1,42
Joel,Wise,3,22
Dustin,Kim,0,53
Victor,Vaughn,4,34
Lula,Collier,4,40
Abbie,Willis,3,37
Nora,Brewer,1,19
Josie,Goodwin,0,47
Lula,George,2,39
Vera,Washington,2,23
Jeffrey,Byrd,1,65
Lura,Reed,1,51
Randall,Blake,4,27
Bill,Johnson,2,35
Richard,Maldonado,3,25
Patrick,Schwartz,2,44
Elsie,Henderson,4,20
Isaiah,Murphy,0,20
Mae,Flores,3,56
Betty,Joseph,2,55
Della,Roy,2,31
Blanche,Wood,0,61
Estelle,Schwartz,2,42
Vernon,Coleman,4,30
Scott,Reynolds,3,57
Charlie,Mills,0,25
Harvey,McBride,3,45
Violet,Atkins,4,40
Adele,Ross,1,47
Maria,Rodriquez,1,56
Mina,Ramos,1,42
Marie,Rivera,0,32
Eva,Paul,4,29
Nathan,Christensen,2,25
Mina,Pittman,3,34
Elizabeth,Lambert,1,27
Eunice,Howell,3,25
Henry,Newman,2,18
Nicholas,Rowe,4,21
Lois,Leonard,4,37
Bernice,Morris,1,65
Alejandro,Lindsey,2,27
Rebecca,Ward,1,49
Eugene,Jennings,2,18
Lida,Ortega,3,29
Stanley,Burke,3,43
Lora,Smith,4,27
Catherine,Farmer,2,40
George,Washington,0,54
Michael,McBride,0,26
Claudia,Johnston,4,50
Violet,Potter,3,21
Virginia,Garner,3,42
Sylvia,Frazier,1,24
Nell,Mills,3,29
Donald,Gutierrez,1,27
Sophie,Newton,3,34
Ryan,Lyons,4,33
Lily,Patton,4,60
Abbie,Richardson,0,33
Rena,Rice,2,38
Mabel,Saunders,0,60
Birdie,Green,0,38
Tommy,Elliott,1,58
Eugenia,Christensen,4,63
Gilbert,Adkins,1,18
Cynthia,Gardner,1,24
